ScoreEval,Method,Score,BaseDep,BaseDist,EvalDate
Variogram,ScoreOptE,37871.99820692686,bootstrap,joint,2020-02-11
Variogram,ScoreOptEIn,28736.712698492003,bootstrap,joint,2020-02-11
Variogram,ScoreOptV,42831.87161908965,bootstrap,joint,2020-02-11
Variogram,ScoreOptVIn,21969.26974259193,bootstrap,joint,2020-02-11
Energy,Base,99.2654759347857,gaussian,independent,2020-02-12
Energy,BottomUp,70.0523998805239,gaussian,independent,2020-02-12
Energy,JPP,303.85946584015056,gaussian,independent,2020-02-12
Energy,BTTH,195.96654203147975,gaussian,independent,2020-02-12
Energy,OLS,73.84866077001347,gaussian,independent,2020-02-12
Energy,WLS,59.49915985749466,gaussian,independent,2020-02-12
Energy,MinTSam,102.20790444762143,gaussian,independent,2020-02-12
Energy,MinTShr,66.4969903939788,gaussian,independent,2020-02-12
Energy,ScoreOptE,29.297876068350835,gaussian,independent,2020-02-12
Energy,ScoreOptEIn,69.38877873299967,gaussian,independent,2020-02-12
Energy,ScoreOptV,40.18104856064776,gaussian,independent,2020-02-12
Energy,ScoreOptVIn,81.34229486675686,gaussian,independent,2020-02-12
Variogram,Base,271437.8491805123,gaussian,independent,2020-02-12
Variogram,BottomUp,52613.0518170704,gaussian,independent,2020-02-12
Variogram,JPP,44681.984970209196,gaussian,independent,2020-02-12
Variogram,BTTH,74065.1710610294,gaussian,independent,2020-02-12
Variogram,OLS,103610.12283968047,gaussian,independent,2020-02-12
Variogram,WLS,43101.49530686991,gaussian,independent,2020-02-12
Variogram,MinTSam,316074.0615028023,gaussian,independent,2020-02-12
Variogram,MinTShr,70353.68341371545,gaussian,independent,2020-02-12
Variogram,ScoreOptE,12349.043832212383,gaussian,independent,2020-02-12
Variogram,ScoreOptEIn,74776.27278742836,gaussian,independent,2020-02-12
Variogram,ScoreOptV,12906.806010049173,gaussian,independent,2020-02-12
Variogram,ScoreOptVIn,124885.54732150986,gaussian,independent,2020-02-12
Energy,Base,14.49658541812166,gaussian,joint,2020-02-12
Energy,BottomUp,14.987073620403601,gaussian,joint,2020-02-12
Energy,JPP,37.713946103642584,gaussian,joint,2020-02-12
Energy,BTTH,40.5978468932867,gaussian,joint,2020-02-12
Energy,OLS,13.512542430513015,gaussian,joint,2020-02-12
Energy,WLS,12.53793190576914,gaussian,joint,2020-02-12
Energy,MinTSam,16.707800798352547,gaussian,joint,2020-02-12
Energy,MinTShr,14.454186587401777,gaussian,joint,2020-02-12
Energy,ScoreOptE,25.368919194061558,gaussian,joint,2020-02-12
Energy,ScoreOptEIn,14.519751658089508,gaussian,joint,2020-02-12
Energy,ScoreOptV,21.082139747355377,gaussian,joint,2020-02-12
Energy,ScoreOptVIn,14.6878770691448,gaussian,joint,2020-02-12
Variogram,Base,8834.833826139731,gaussian,joint,2020-02-12
Variogram,BottomUp,8480.313889877983,gaussian,joint,2020-02-12
Variogram,JPP,6016.9770344579865,gaussian,joint,2020-02-12
Variogram,BTTH,19604.361560191577,gaussian,joint,2020-02-12
Variogram,OLS,7375.1286153539695,gaussian,joint,2020-02-12
Variogram,WLS,5985.863482613083,gaussian,joint,2020-02-12
Variogram,MinTSam,12782.51612741967,gaussian,joint,2020-02-12
Variogram,MinTShr,9522.198187686394,gaussian,joint,2020-02-12
Variogram,ScoreOptE,23433.466407774962,gaussian,joint,2020-02-12
Variogram,ScoreOptEIn,8298.401112617454,gaussian,joint,2020-02-12
Variogram,ScoreOptV,15550.896281804859,gaussian,joint,2020-02-12
Variogram,ScoreOptVIn,8461.336450791445,gaussian,joint,2020-02-12
Energy,Base,14.838088366726277,bootstrap,independent,2020-02-12
Energy,BottomUp,14.987777796964982,bootstrap,independent,2020-02-12
Energy,JPP,36.18691022041024,bootstrap,independent,2020-02-12
Energy,BTTH,40.704487469979135,bootstrap,independent,2020-02-12
Energy,OLS,13.182105589452995,bootstrap,independent,2020-02-12
Energy,WLS,11.540698249756044,bootstrap,independent,2020-02-12
Energy,MinTSam,17.94075964578217,bootstrap,independent,2020-02-12
Energy,MinTShr,14.782352780137762,bootstrap,independent,2020-02-12
Energy,ScoreOptE,22.063614301093818,bootstrap,independent,2020-02-12
Energy,ScoreOptEIn,14.814399074591565,bootstrap,independent,2020-02-12
Energy,ScoreOptV,21.921277367938213,bootstrap,independent,2020-02-12
Energy,ScoreOptVIn,14.698043384814806,bootstrap,independent,2020-02-12
Variogram,Base,8794.062454044077,bootstrap,independent,2020-02-12
Variogram,BottomUp,7939.931070686922,bootstrap,independent,2020-02-12
Variogram,JPP,5621.85741757929,bootstrap,independent,2020-02-12
Variogram,BTTH,19086.302920452054,bootstrap,independent,2020-02-12
Variogram,OLS,7232.812956497111,bootstrap,independent,2020-02-12
Variogram,WLS,5628.453483955523,bootstrap,independent,2020-02-12
Variogram,MinTSam,13058.126582242632,bootstrap,independent,2020-02-12
Variogram,MinTShr,9533.884011923776,bootstrap,independent,2020-02-12
Variogram,ScoreOptE,17801.921893977145,bootstrap,independent,2020-02-12
Variogram,ScoreOptEIn,8668.657183851,bootstrap,independent,2020-02-12
Variogram,ScoreOptV,17587.574739824417,bootstrap,independent,2020-02-12
Variogram,ScoreOptVIn,8257.451789380624,bootstrap,independent,2020-02-12
Energy,Base,14.708507693868308,bootstrap,joint,2020-02-12
Energy,BottomUp,14.839507087346314,bootstrap,joint,2020-02-12
Energy,JPP,36.361834367714124,bootstrap,joint,2020-02-12
Energy,BTTH,38.07178366251054,bootstrap,joint,2020-02-12
Energy,OLS,13.709820120249592,bootstrap,joint,2020-02-12
Energy,WLS,12.661150035923269,bootstrap,joint,2020-02-12
Energy,MinTSam,16.961203071009454,bootstrap,joint,2020-02-12
Energy,MinTShr,14.753816904667689,bootstrap,joint,2020-02-12
Energy,ScoreOptE,25.87496047021082,bootstrap,joint,2020-02-12
Energy,ScoreOptEIn,15.182991852673885,bootstrap,joint,2020-02-12
Energy,ScoreOptV,22.64081881631931,bootstrap,joint,2020-02-12
Energy,ScoreOptVIn,16.273005427530393,bootstrap,joint,2020-02-12
Variogram,Base,8775.93242849865,bootstrap,joint,2020-02-12
Variogram,BottomUp,7929.523347160768,bootstrap,joint,2020-02-12
Variogram,JPP,5712.2035981792205,bootstrap,joint,2020-02-12
Variogram,BTTH,19540.27789162729,bootstrap,joint,2020-02-12
Variogram,OLS,7238.494313493869,bootstrap,joint,2020-02-12
Variogram,WLS,5725.578010276225,bootstrap,joint,2020-02-12
Variogram,MinTSam,12677.341487604379,bootstrap,joint,2020-02-12
Variogram,MinTShr,9462.878745211014,bootstrap,joint,2020-02-12
Variogram,ScoreOptE,22548.230816619518,bootstrap,joint,2020-02-12
Variogram,ScoreOptEIn,8542.920093397286,bootstrap,joint,2020-02-12
Variogram,ScoreOptV,16828.559734843126,bootstrap,joint,2020-02-12
Variogram,ScoreOptVIn,9756.751409777164,bootstrap,joint,2020-02-12
Energy,Base,95.82666950004483,gaussian,independent,2020-02-13
Energy,BottomUp,64.50350935216518,gaussian,independent,2020-02-13
Energy,JPP,281.42896819138036,gaussian,independent,2020-02-13
Energy,BTTH,179.9165568198567,gaussian,independent,2020-02-13
Energy,OLS,72.62959952135044,gaussian,independent,2020-02-13
Energy,WLS,60.33223249041545,gaussian,independent,2020-02-13
Energy,MinTSam,92.77382696395858,gaussian,independent,2020-02-13
Energy,MinTShr,65.31955396906524,gaussian,independent,2020-02-13
Energy,ScoreOptE,53.6314729628085,gaussian,independent,2020-02-13
Energy,ScoreOptEIn,66.72624011921766,gaussian,independent,2020-02-13
Energy,ScoreOptV,55.06267818891893,gaussian,independent,2020-02-13
Energy,ScoreOptVIn,76.08159492505435,gaussian,independent,2020-02-13
Variogram,Base,266319.76611481275,gaussian,independent,2020-02-13
Variogram,BottomUp,106551.95391504161,gaussian,independent,2020-02-13
Variogram,JPP,79193.9966182262,gaussian,independent,2020-02-13
Variogram,BTTH,163219.58304713533,gaussian,independent,2020-02-13
Variogram,OLS,108285.83833113636,gaussian,independent,2020-02-13
Variogram,WLS,71077.99915569359,gaussian,independent,2020-02-13
Variogram,MinTSam,245400.62658528503,gaussian,independent,2020-02-13
Variogram,MinTShr,96484.15620729112,gaussian,independent,2020-02-13
Variogram,ScoreOptE,94241.79943709924,gaussian,independent,2020-02-13
Variogram,ScoreOptEIn,88036.09548361655,gaussian,independent,2020-02-13
Variogram,ScoreOptV,88591.11696865722,gaussian,independent,2020-02-13
Variogram,ScoreOptVIn,113868.8206673046,gaussian,independent,2020-02-13
Energy,Base,35.5412115006153,gaussian,joint,2020-02-13
Energy,BottomUp,55.970109349346124,gaussian,joint,2020-02-13
Energy,JPP,62.02544885966389,gaussian,joint,2020-02-13
Energy,BTTH,80.8858799958314,gaussian,joint,2020-02-13
Energy,OLS,34.89068302979215,gaussian,joint,2020-02-13
Energy,WLS,40.54752169420669,gaussian,joint,2020-02-13
Energy,MinTSam,47.68797598038114,gaussian,joint,2020-02-13
Energy,MinTShr,45.511362537737334,gaussian,joint,2020-02-13
Energy,ScoreOptE,33.410663273536635,gaussian,joint,2020-02-13
Energy,ScoreOptEIn,39.49530779027018,gaussian,joint,2020-02-13
Energy,ScoreOptV,37.55558356034732,gaussian,joint,2020-02-13
Energy,ScoreOptVIn,41.24651157607937,gaussian,joint,2020-02-13
Variogram,Base,34279.62723919829,gaussian,joint,2020-02-13
Variogram,BottomUp,80846.70573418096,gaussian,joint,2020-02-13
Variogram,JPP,48352.69019231342,gaussian,joint,2020-02-13
Variogram,BTTH,120814.49658244796,gaussian,joint,2020-02-13
Variogram,OLS,37294.08761552234,gaussian,joint,2020-02-13
Variogram,WLS,47849.78875101233,gaussian,joint,2020-02-13
Variogram,MinTSam,60100.08794951811,gaussian,joint,2020-02-13
Variogram,MinTShr,54873.62890469043,gaussian,joint,2020-02-13
Variogram,ScoreOptE,42218.56812798319,gaussian,joint,2020-02-13
Variogram,ScoreOptEIn,45725.112509077975,gaussian,joint,2020-02-13
Variogram,ScoreOptV,51081.93681024311,gaussian,joint,2020-02-13
Variogram,ScoreOptVIn,48474.410424809816,gaussian,joint,2020-02-13
Energy,Base,36.180135766050235,bootstrap,independent,2020-02-13
Energy,BottomUp,56.63747717094964,bootstrap,independent,2020-02-13
Energy,JPP,61.206767477598405,bootstrap,independent,2020-02-13
Energy,BTTH,83.20571519837934,bootstrap,independent,2020-02-13
Energy,OLS,36.774577281560305,bootstrap,independent,2020-02-13
Energy,WLS,43.704233159954974,bootstrap,independent,2020-02-13
Energy,MinTSam,42.96231596840304,bootstrap,independent,2020-02-13
Energy,MinTShr,44.548059494696226,bootstrap,independent,2020-02-13
Energy,ScoreOptE,36.17440011509882,bootstrap,independent,2020-02-13
Energy,ScoreOptEIn,40.32576358182832,bootstrap,independent,2020-02-13
Energy,ScoreOptV,37.462313152429225,bootstrap,independent,2020-02-13
Energy,ScoreOptVIn,39.43744304164996,bootstrap,independent,2020-02-13
Variogram,Base,34117.19026841211,bootstrap,independent,2020-02-13
Variogram,BottomUp,80391.87998912319,bootstrap,independent,2020-02-13
Variogram,JPP,47826.29696662958,bootstrap,independent,2020-02-13
Variogram,BTTH,122857.12634037208,bootstrap,independent,2020-02-13
Variogram,OLS,37222.25383486406,bootstrap,independent,2020-02-13
Variogram,WLS,47559.17103299207,bootstrap,independent,2020-02-13
Variogram,MinTSam,60183.034039340906,bootstrap,independent,2020-02-13
Variogram,MinTShr,55170.85071979726,bootstrap,independent,2020-02-13
Variogram,ScoreOptE,46414.97396341855,bootstrap,independent,2020-02-13
Variogram,ScoreOptEIn,46953.89202078433,bootstrap,independent,2020-02-13
Variogram,ScoreOptV,47526.98479038227,bootstrap,independent,2020-02-13
Variogram,ScoreOptVIn,46257.02634496746,bootstrap,independent,2020-02-13
Energy,Base,35.38125799478174,bootstrap,joint,2020-02-13
Energy,BottomUp,55.88548273795546,bootstrap,joint,2020-02-13
Energy,JPP,61.083618529787564,bootstrap,joint,2020-02-13
Energy,BTTH,78.71096746996533,bootstrap,joint,2020-02-13
Energy,OLS,34.793245419741396,bootstrap,joint,2020-02-13
Energy,WLS,40.298659896581164,bootstrap,joint,2020-02-13
Energy,MinTSam,48.266020589527486,bootstrap,joint,2020-02-13
Energy,MinTShr,45.94280297401856,bootstrap,joint,2020-02-13
Energy,ScoreOptE,33.750822337253894,bootstrap,joint,2020-02-13
Energy,ScoreOptEIn,41.86340013172395,bootstrap,joint,2020-02-13
Energy,ScoreOptV,37.45588154458266,bootstrap,joint,2020-02-13
Energy,ScoreOptVIn,43.385698255980444,bootstrap,joint,2020-02-13
Variogram,Base,33633.995317326786,bootstrap,joint,2020-02-13
Variogram,BottomUp,80188.22333270549,bootstrap,joint,2020-02-13
Variogram,JPP,47255.82764386053,bootstrap,joint,2020-02-13
Variogram,BTTH,117862.8140932392,bootstrap,joint,2020-02-13
Variogram,OLS,36526.902754952156,bootstrap,joint,2020-02-13
Variogram,WLS,46821.941401879354,bootstrap,joint,2020-02-13
Variogram,MinTSam,61024.32344789349,bootstrap,joint,2020-02-13
Variogram,MinTShr,55309.44382822557,bootstrap,joint,2020-02-13
Variogram,ScoreOptE,43375.155295162804,bootstrap,joint,2020-02-13
Variogram,ScoreOptEIn,49249.62261753229,bootstrap,joint,2020-02-13
Variogram,ScoreOptV,50913.6924978842,bootstrap,joint,2020-02-13
Variogram,ScoreOptVIn,52329.844739081454,bootstrap,joint,2020-02-13
Energy,Base,78.04761973158065,gaussian,independent,2020-02-14
Energy,BottomUp,75.35987554791372,gaussian,independent,2020-02-14
Energy,JPP,259.5157969740165,gaussian,independent,2020-02-14
Energy,BTTH,221.95922531533725,gaussian,independent,2020-02-14
Energy,OLS,59.72305613265321,gaussian,independent,2020-02-14
Energy,WLS,53.80130779171959,gaussian,independent,2020-02-14
Energy,MinTSam,92.74872314404737,gaussian,independent,2020-02-14
Energy,MinTShr,59.51204779118565,gaussian,independent,2020-02-14
Energy,ScoreOptE,31.51621684552913,gaussian,independent,2020-02-14
Energy,ScoreOptEIn,61.18446834746562,gaussian,independent,2020-02-14
Energy,ScoreOptV,46.06795576808574,gaussian,independent,2020-02-14
Energy,ScoreOptVIn,65.5964731306428,gaussian,independent,2020-02-14
Variogram,Base,71156.11003487054,gaussian,independent,2020-02-14
Variogram,BottomUp,78578.07028149601,gaussian,independent,2020-02-14
Variogram,JPP,33886.89012172092,gaussian,independent,2020-02-14
Variogram,BTTH,76421.95564210009,gaussian,independent,2020-02-14
Variogram,OLS,55042.27013202336,gaussian,independent,2020-02-14
Variogram,WLS,42475.59350751664,gaussian,independent,2020-02-14
Variogram,MinTSam,164659.73602712638,gaussian,independent,2020-02-14
Variogram,MinTShr,64133.28470146241,gaussian,independent,2020-02-14
Variogram,ScoreOptE,17626.754322800658,gaussian,independent,2020-02-14
Variogram,ScoreOptEIn,66821.21150958112,gaussian,independent,2020-02-14
Variogram,ScoreOptV,44044.78682391892,gaussian,independent,2020-02-14
Variogram,ScoreOptVIn,75651.84178731206,gaussian,independent,2020-02-14
Energy,Base,23.09613007422164,gaussian,joint,2020-02-14
Energy,BottomUp,27.174940608877613,gaussian,joint,2020-02-14
Energy,JPP,43.16169529241504,gaussian,joint,2020-02-14
Energy,BTTH,58.26405567427937,gaussian,joint,2020-02-14
Energy,OLS,20.403402278178568,gaussian,joint,2020-02-14
Energy,WLS,19.64543987374319,gaussian,joint,2020-02-14
Energy,MinTSam,49.44862084096722,gaussian,joint,2020-02-14
Energy,MinTShr,42.019705397697784,gaussian,joint,2020-02-14
Energy,ScoreOptE,81.28588348044077,gaussian,joint,2020-02-14
Energy,ScoreOptEIn,36.22876731199068,gaussian,joint,2020-02-14
Energy,ScoreOptV,73.72256926472564,gaussian,joint,2020-02-14
Energy,ScoreOptVIn,33.58352053165387,gaussian,joint,2020-02-14
Variogram,Base,21816.46771767059,gaussian,joint,2020-02-14
Variogram,BottomUp,30598.55146508288,gaussian,joint,2020-02-14
Variogram,JPP,16110.283115993796,gaussian,joint,2020-02-14
Variogram,BTTH,53181.42470617957,gaussian,joint,2020-02-14
Variogram,OLS,15464.105825971043,gaussian,joint,2020-02-14
Variogram,WLS,15538.071835821262,gaussian,joint,2020-02-14
Variogram,MinTSam,58891.07811647499,gaussian,joint,2020-02-14
Variogram,MinTShr,46910.65340621742,gaussian,joint,2020-02-14
Variogram,ScoreOptE,178742.685997542,gaussian,joint,2020-02-14
Variogram,ScoreOptEIn,37369.462107171894,gaussian,joint,2020-02-14
Variogram,ScoreOptV,152687.05978699785,gaussian,joint,2020-02-14
Variogram,ScoreOptVIn,33750.81066084638,gaussian,joint,2020-02-14
Energy,Base,22.741716653976713,bootstrap,independent,2020-02-14
Energy,BottomUp,27.442469767452536,bootstrap,independent,2020-02-14
Energy,JPP,41.801945172027565,bootstrap,independent,2020-02-14
Energy,BTTH,60.03685557001402,bootstrap,independent,2020-02-14
Energy,OLS,20.57794384745348,bootstrap,independent,2020-02-14
Energy,WLS,19.92630385047067,bootstrap,independent,2020-02-14
Energy,MinTSam,43.92381772137129,bootstrap,independent,2020-02-14
Energy,MinTShr,41.399675072346405,bootstrap,independent,2020-02-14
Energy,ScoreOptE,73.62232893701346,bootstrap,independent,2020-02-14
Energy,ScoreOptEIn,31.673968463418174,bootstrap,independent,2020-02-14
Energy,ScoreOptV,75.99646070876294,bootstrap,independent,2020-02-14
Energy,ScoreOptVIn,33.13910460295133,bootstrap,independent,2020-02-14
Variogram,Base,21753.627992393056,bootstrap,independent,2020-02-14
Variogram,BottomUp,32267.35381135292,bootstrap,independent,2020-02-14
Variogram,JPP,16605.06687331273,bootstrap,independent,2020-02-14
Variogram,BTTH,59938.29747220075,bootstrap,independent,2020-02-14
Variogram,OLS,15578.762260292804,bootstrap,independent,2020-02-14
Variogram,WLS,16131.950675172524,bootstrap,independent,2020-02-14
Variogram,MinTSam,58930.48285494861,bootstrap,independent,2020-02-14
Variogram,MinTShr,46571.73281832666,bootstrap,independent,2020-02-14
Variogram,ScoreOptE,139438.20891514106,bootstrap,independent,2020-02-14
Variogram,ScoreOptEIn,30058.168148385437,bootstrap,independent,2020-02-14
Variogram,ScoreOptV,145230.90575994411,bootstrap,independent,2020-02-14
Variogram,ScoreOptVIn,33207.59739104083,bootstrap,independent,2020-02-14
Energy,Base,22.986471485944374,bootstrap,joint,2020-02-14
Energy,BottomUp,28.20988025776845,bootstrap,joint,2020-02-14
Energy,JPP,41.50737949698923,bootstrap,joint,2020-02-14
Energy,BTTH,57.389752837813674,bootstrap,joint,2020-02-14
Energy,OLS,20.14978272259684,bootstrap,joint,2020-02-14
Energy,WLS,19.607848657626597,bootstrap,joint,2020-02-14
Energy,MinTSam,49.36744723041651,bootstrap,joint,2020-02-14
Energy,MinTShr,41.95696485244459,bootstrap,joint,2020-02-14
Energy,ScoreOptE,77.0425011881718,bootstrap,joint,2020-02-14
Energy,ScoreOptEIn,34.96060806968149,bootstrap,joint,2020-02-14
Energy,ScoreOptV,76.89175163861579,bootstrap,joint,2020-02-14
Energy,ScoreOptVIn,34.836091370327246,bootstrap,joint,2020-02-14
Variogram,Base,21733.57440261529,bootstrap,joint,2020-02-14
Variogram,BottomUp,32410.04424668786,bootstrap,joint,2020-02-14
Variogram,JPP,16669.257774237634,bootstrap,joint,2020-02-14
Variogram,BTTH,57924.0373694114,bootstrap,joint,2020-02-14
Variogram,OLS,15448.530956310027,bootstrap,joint,2020-02-14
Variogram,WLS,16106.380338999883,bootstrap,joint,2020-02-14
Variogram,MinTSam,58628.36744097387,bootstrap,joint,2020-02-14
Variogram,MinTShr,46415.69511681691,bootstrap,joint,2020-02-14
Variogram,ScoreOptE,159449.93009342658,bootstrap,joint,2020-02-14
Variogram,ScoreOptEIn,35391.73628642729,bootstrap,joint,2020-02-14
Variogram,ScoreOptV,158729.91633529114,bootstrap,joint,2020-02-14
Variogram,ScoreOptVIn,34923.915911305376,bootstrap,joint,2020-02-14
Energy,Base,83.68447851083572,gaussian,independent,2020-02-15
Energy,BottomUp,57.01311645397576,gaussian,independent,2020-02-15
Energy,JPP,235.25054305271084,gaussian,independent,2020-02-15
Energy,BTTH,150.59075099721568,gaussian,independent,2020-02-15
Energy,OLS,63.857480647366934,gaussian,independent,2020-02-15
